@id	db_name	ext_id	link
m00003r	MetaNetX	MNXM150165	https://identifiers.org/metanetx.chemical:MNXM150165
m00003r	MetaNetX	MNXM27815	https://identifiers.org/metanetx.chemical:MNXM27815
m00003s	LipidMaps	LMFA01030283	https://identifiers.org/lipidmaps:LMFA01030283
m00003s	Recon3D	M00003	https://identifiers.org/vmhmetabolite:M00003
m00003s	MetaNetX	MNXM150165	https://identifiers.org/metanetx.chemical:MNXM150165
m00003s	MetaNetX	MNXM27815	https://identifiers.org/metanetx.chemical:MNXM27815
m00004c	Recon3D	M00004	https://identifiers.org/vmhmetabolite:M00004
m00004c	MetaNetX	MNXM148601	https://identifiers.org/metanetx.chemical:MNXM148601
m00004m	Recon3D	M00004	https://identifiers.org/vmhmetabolite:M00004
m00004m	MetaNetX	MNXM148601	https://identifiers.org/metanetx.chemical:MNXM148601
m00004r	Recon3D	M00004	https://identifiers.org/vmhmetabolite:M00004
m00004r	MetaNetX	MNXM148601	https://identifiers.org/metanetx.chemical:MNXM148601
m00005c	LipidMaps	LMFA03060071	https://identifiers.org/lipidmaps:LMFA03060071
m00005c	Recon3D	M00005	https://identifiers.org/vmhmetabolite:M00005
m00005c	MetaNetX	MNXM9658	https://identifiers.org/metanetx.chemical:MNXM9658
m00006c	Recon3D	M00006	https://identifiers.org/vmhmetabolite:M00006
m00006m	Recon3D	M00006	https://identifiers.org/vmhmetabolite:M00006
m00006r	Recon3D	M00006	https://identifiers.org/vmhmetabolite:M00006
m00007c	LipidMaps	LMFA07050056	https://identifiers.org/lipidmaps:LMFA07050056
m00007c	EHMN	CE5151	
m00007c	Recon3D	CE5151	https://identifiers.org/vmhmetabolite:CE5151
m00007c	MetaNetX	MNXM11852	https://identifiers.org/metanetx.chemical:MNXM11852
m00007m	LipidMaps	LMFA07050056	https://identifiers.org/lipidmaps:LMFA07050056
m00007m	EHMN	CE5151	
m00007m	Recon3D	CE5151	https://identifiers.org/vmhmetabolite:CE5151
m00007m	MetaNetX	MNXM11852	https://identifiers.org/metanetx.chemical:MNXM11852
m00007p	LipidMaps	LMFA07050056	https://identifiers.org/lipidmaps:LMFA07050056
m00007p	EHMN	CE5151	
m00007p	Recon3D	CE5151	https://identifiers.org/vmhmetabolite:CE5151
m00007p	MetaNetX	MNXM11852	https://identifiers.org/metanetx.chemical:MNXM11852
m00007r	LipidMaps	LMFA07050056	https://identifiers.org/lipidmaps:LMFA07050056
m00007r	EHMN	CE5151	
m00007r	Recon3D	CE5151	https://identifiers.org/vmhmetabolite:CE5151
m00007r	MetaNetX	MNXM11852	https://identifiers.org/metanetx.chemical:MNXM11852
m00008c	KEGG	C16525	https://identifiers.org/kegg.compound:C16525
m00008c	LipidMaps	LMFA01030130	https://identifiers.org/lipidmaps:LMFA01030130
m00008c	Recon3D	M00008	https://identifiers.org/vmhmetabolite:M00008
m00008c	MetaNetX	MNXM11473	https://identifiers.org/metanetx.chemical:MNXM11473
m00008l	KEGG	C16525	https://identifiers.org/kegg.compound:C16525
m00008l	LipidMaps	LMFA01030130	https://identifiers.org/lipidmaps:LMFA01030130
m00008l	Recon3D	M00008	https://identifiers.org/vmhmetabolite:M00008
m00008l	MetaNetX	MNXM11473	https://identifiers.org/metanetx.chemical:MNXM11473
m00008r	KEGG	C16525	https://identifiers.org/kegg.compound:C16525
m00008r	LipidMaps	LMFA01030130	https://identifiers.org/lipidmaps:LMFA01030130
m00008r	Recon3D	M00008	https://identifiers.org/vmhmetabolite:M00008
m00008r	MetaNetX	MNXM11473	https://identifiers.org/metanetx.chemical:MNXM11473
m00008s	KEGG	C16525	https://identifiers.org/kegg.compound:C16525
m00008s	LipidMaps	LMFA01030130	https://identifiers.org/lipidmaps:LMFA01030130
m00008s	Recon3D	M00008	https://identifiers.org/vmhmetabolite:M00008
m00008s	MetaNetX	MNXM11473	https://identifiers.org/metanetx.chemical:MNXM11473
m00009c	KEGG	C16180	https://identifiers.org/kegg.compound:C16180
m00009c	LipidMaps	LMFA07050036	https://identifiers.org/lipidmaps:LMFA07050036
m00009c	EHMN	CE4843	
m00009c	Recon3D	CE4843	https://identifiers.org/vmhmetabolite:CE4843
m00009c	MetaNetX	MNXM167435	https://identifiers.org/metanetx.chemical:MNXM167435
m00009c	MetaNetX	MNXM6496	https://identifiers.org/metanetx.chemical:MNXM6496
m00009m	KEGG	C16180	https://identifiers.org/kegg.compound:C16180
m00009m	LipidMaps	LMFA07050036	https://identifiers.org/lipidmaps:LMFA07050036
m00009m	EHMN	CE4843	
m00009m	Recon3D	CE4843	https://identifiers.org/vmhmetabolite:CE4843
m00009m	MetaNetX	MNXM167435	https://identifiers.org/metanetx.chemical:MNXM167435
m00009m	MetaNetX	MNXM6496	https://identifiers.org/metanetx.chemical:MNXM6496
m00009r	KEGG	C16180	https://identifiers.org/kegg.compound:C16180
m00009r	LipidMaps	LMFA07050036	https://identifiers.org/lipidmaps:LMFA07050036
m00009r	EHMN	CE4843	
m00009r	Recon3D	CE4843	https://identifiers.org/vmhmetabolite:CE4843
m00009r	MetaNetX	MNXM167435	https://identifiers.org/metanetx.chemical:MNXM167435
m00009r	MetaNetX	MNXM6496	https://identifiers.org/metanetx.chemical:MNXM6496
m00010c	KEGG	C16522	https://identifiers.org/kegg.compound:C16522
m00010c	ChEBI	CHEBI:53460	https://identifiers.org/CHEBI:CHEBI:53460
m00010c	LipidMaps	LMFA01030378	https://identifiers.org/lipidmaps:LMFA01030378
m00010c	Recon3D	M00010	https://identifiers.org/vmhmetabolite:M00010
m00010c	MetaNetX	MNXM8271	https://identifiers.org/metanetx.chemical:MNXM8271
m00010l	KEGG	C16522	https://identifiers.org/kegg.compound:C16522
m00010l	ChEBI	CHEBI:53460	https://identifiers.org/CHEBI:CHEBI:53460
m00010l	LipidMaps	LMFA01030378	https://identifiers.org/lipidmaps:LMFA01030378
m00010l	Recon3D	M00010	https://identifiers.org/vmhmetabolite:M00010
m00010l	MetaNetX	MNXM8271	https://identifiers.org/metanetx.chemical:MNXM8271
m00010r	KEGG	C16522	https://identifiers.org/kegg.compound:C16522
m00010r	ChEBI	CHEBI:53460	https://identifiers.org/CHEBI:CHEBI:53460
m00010r	LipidMaps	LMFA01030378	https://identifiers.org/lipidmaps:LMFA01030378
m00010r	Recon3D	M00010	https://identifiers.org/vmhmetabolite:M00010
m00010r	MetaNetX	MNXM8271	https://identifiers.org/metanetx.chemical:MNXM8271
m00010s	KEGG	C16522	https://identifiers.org/kegg.compound:C16522
m00010s	ChEBI	CHEBI:53460	https://identifiers.org/CHEBI:CHEBI:53460
m00010s	LipidMaps	LMFA01030378	https://identifiers.org/lipidmaps:LMFA01030378
m00010s	Recon3D	M00010	https://identifiers.org/vmhmetabolite:M00010
m00010s	MetaNetX	MNXM8271	https://identifiers.org/metanetx.chemical:MNXM8271
m00011c	Recon3D	M00011	https://identifiers.org/vmhmetabolite:M00011
m00011m	Recon3D	M00011	https://identifiers.org/vmhmetabolite:M00011
m00011r	Recon3D	M00011	https://identifiers.org/vmhmetabolite:M00011
m00012c	KEGG	C16179	https://identifiers.org/kegg.compound:C16179
m00012c	LipidMaps	LMFA07050044	https://identifiers.org/lipidmaps:LMFA07050044
m00012c	Recon3D	M00012	https://identifiers.org/vmhmetabolite:M00012
m00012c	MetaNetX	MNXM162872	https://identifiers.org/metanetx.chemical:MNXM162872
m00012c	MetaNetX	MNXM6497	https://identifiers.org/metanetx.chemical:MNXM6497
m00012m	KEGG	C16179	https://identifiers.org/kegg.compound:C16179
m00012m	LipidMaps	LMFA07050044	https://identifiers.org/lipidmaps:LMFA07050044
m00012m	Recon3D	M00012	https://identifiers.org/vmhmetabolite:M00012
m00012m	MetaNetX	MNXM162872	https://identifiers.org/metanetx.chemical:MNXM162872
m00012m	MetaNetX	MNXM6497	https://identifiers.org/metanetx.chemical:MNXM6497
m00012r	KEGG	C16179	https://identifiers.org/kegg.compound:C16179
m00012r	LipidMaps	LMFA07050044	https://identifiers.org/lipidmaps:LMFA07050044
m00012r	Recon3D	M00012	https://identifiers.org/vmhmetabolite:M00012
m00012r	MetaNetX	MNXM162872	https://identifiers.org/metanetx.chemical:MNXM162872
m00012r	MetaNetX	MNXM6497	https://identifiers.org/metanetx.chemical:MNXM6497
m00013c	BiGG	prostg1	https://identifiers.org/bigg.metabolite:prostg1
m00013c	KEGG	C04654	https://identifiers.org/kegg.compound:C04654
m00013c	HMDB	HMDB0001320	https://identifiers.org/hmdb:HMDB0001320
m00013c	ChEBI	CHEBI:15548	https://identifiers.org/CHEBI:CHEBI:15548
m00013c	PubChem	5280710	https://identifiers.org/pubchem.compound:5280710
m00013c	Recon3D	prostg1	https://identifiers.org/vmhmetabolite:prostg1
m00013c	MetaNetX	MNXM168925	https://identifiers.org/metanetx.chemical:MNXM168925
m00013c	MetaNetX	MNXM3139	https://identifiers.org/metanetx.chemical:MNXM3139
m00014p	PubChem	53481472	https://identifiers.org/pubchem.compound:53481472
m00014p	EHMN	CE6229	
m00014p	Recon3D	CE6229	https://identifiers.org/vmhmetabolite:CE6229
m00014p	MetaNetX	MNXM150224	https://identifiers.org/metanetx.chemical:MNXM150224
m00015p	PubChem	53481473	https://identifiers.org/pubchem.compound:53481473
m00015p	EHMN	CE6228	
m00015p	Recon3D	CE6228	https://identifiers.org/vmhmetabolite:CE6228
m00015p	MetaNetX	MNXM33354	https://identifiers.org/metanetx.chemical:MNXM33354
m00016c	KEGG	C16531	https://identifiers.org/kegg.compound:C16531
m00016c	LipidMaps	LMFA07050057	https://identifiers.org/lipidmaps:LMFA07050057
m00016c	EHMN	CE5155	
m00016c	Recon3D	CE5155	https://identifiers.org/vmhmetabolite:CE5155
m00016c	MetaNetX	MNXM11430	https://identifiers.org/metanetx.chemical:MNXM11430
m00016c	MetaNetX	MNXM162947	https://identifiers.org/metanetx.chemical:MNXM162947
m00016m	KEGG	C16531	https://identifiers.org/kegg.compound:C16531
m00016m	LipidMaps	LMFA07050057	https://identifiers.org/lipidmaps:LMFA07050057
m00016m	EHMN	CE5155	
m00016m	Recon3D	CE5155	https://identifiers.org/vmhmetabolite:CE5155
m00016m	MetaNetX	MNXM11430	https://identifiers.org/metanetx.chemical:MNXM11430
m00016m	MetaNetX	MNXM162947	https://identifiers.org/metanetx.chemical:MNXM162947
m00016p	KEGG	C16531	https://identifiers.org/kegg.compound:C16531
m00016p	LipidMaps	LMFA07050057	https://identifiers.org/lipidmaps:LMFA07050057
m00016p	EHMN	CE5155	
m00016p	Recon3D	CE5155	https://identifiers.org/vmhmetabolite:CE5155
m00016p	MetaNetX	MNXM11430	https://identifiers.org/metanetx.chemical:MNXM11430
m00016p	MetaNetX	MNXM162947	https://identifiers.org/metanetx.chemical:MNXM162947
m00016r	KEGG	C16531	https://identifiers.org/kegg.compound:C16531
m00016r	LipidMaps	LMFA07050057	https://identifiers.org/lipidmaps:LMFA07050057
m00016r	EHMN	CE5155	
m00016r	Recon3D	CE5155	https://identifiers.org/vmhmetabolite:CE5155
m00016r	MetaNetX	MNXM11430	https://identifiers.org/metanetx.chemical:MNXM11430
m00016r	MetaNetX	MNXM162947	https://identifiers.org/metanetx.chemical:MNXM162947
m00017c	LipidMaps	LMFA01030367	https://identifiers.org/lipidmaps:LMFA01030367
m00017c	Recon3D	M00017	https://identifiers.org/vmhmetabolite:M00017
m00017c	MetaNetX	MNXM24465	https://identifiers.org/metanetx.chemical:MNXM24465
m00017c	MetaNetX	MNXM27114	https://identifiers.org/metanetx.chemical:MNXM27114
m00017l	LipidMaps	LMFA01030367	https://identifiers.org/lipidmaps:LMFA01030367
m00017l	Recon3D	M00017	https://identifiers.org/vmhmetabolite:M00017
m00017l	MetaNetX	MNXM24465	https://identifiers.org/metanetx.chemical:MNXM24465
m00017l	MetaNetX	MNXM27114	https://identifiers.org/metanetx.chemical:MNXM27114
m00017r	LipidMaps	LMFA01030367	https://identifiers.org/lipidmaps:LMFA01030367
m00017r	Recon3D	M00017	https://identifiers.org/vmhmetabolite:M00017
m00017r	MetaNetX	MNXM24465	https://identifiers.org/metanetx.chemical:MNXM24465
m00017r	MetaNetX	MNXM27114	https://identifiers.org/metanetx.chemical:MNXM27114
m00017s	LipidMaps	LMFA01030367	https://identifiers.org/lipidmaps:LMFA01030367
m00017s	Recon3D	M00017	https://identifiers.org/vmhmetabolite:M00017
m00017s	MetaNetX	MNXM24465	https://identifiers.org/metanetx.chemical:MNXM24465
m00017s	MetaNetX	MNXM27114	https://identifiers.org/metanetx.chemical:MNXM27114
m00018c	Recon3D	M00018	https://identifiers.org/vmhmetabolite:M00018
m00018c	MetaNetX	MNXM146661	https://identifiers.org/metanetx.chemical:MNXM146661
m00018m	Recon3D	M00018	https://identifiers.org/vmhmetabolite:M00018
m00018m	MetaNetX	MNXM146661	https://identifiers.org/metanetx.chemical:MNXM146661
m00018p	Recon3D	M00018	https://identifiers.org/vmhmetabolite:M00018
m00018p	MetaNetX	MNXM146661	https://identifiers.org/metanetx.chemical:MNXM146661
m00018r	Recon3D	M00018	https://identifiers.org/vmhmetabolite:M00018
m00018r	MetaNetX	MNXM146661	https://identifiers.org/metanetx.chemical:MNXM146661
m00019c	LipidMaps	LMFA01030290	https://identifiers.org/lipidmaps:LMFA01030290
m00019c	Recon3D	M00019	https://identifiers.org/vmhmetabolite:M00019
m00019c	MetaNetX	MNXM29438	https://identifiers.org/metanetx.chemical:MNXM29438
m00019c	MetaNetX	MNXM33770	https://identifiers.org/metanetx.chemical:MNXM33770
m00019l	LipidMaps	LMFA01030290	https://identifiers.org/lipidmaps:LMFA01030290
m00019l	Recon3D	M00019	https://identifiers.org/vmhmetabolite:M00019
m00019l	MetaNetX	MNXM29438	https://identifiers.org/metanetx.chemical:MNXM29438
m00019l	MetaNetX	MNXM33770	https://identifiers.org/metanetx.chemical:MNXM33770
m00019r	LipidMaps	LMFA01030290	https://identifiers.org/lipidmaps:LMFA01030290
m00019r	Recon3D	M00019	https://identifiers.org/vmhmetabolite:M00019
m00019r	MetaNetX	MNXM29438	https://identifiers.org/metanetx.chemical:MNXM29438
m00019r	MetaNetX	MNXM33770	https://identifiers.org/metanetx.chemical:MNXM33770
m00019s	LipidMaps	LMFA01030290	https://identifiers.org/lipidmaps:LMFA01030290
m00019s	Recon3D	M00019	https://identifiers.org/vmhmetabolite:M00019
m00019s	MetaNetX	MNXM29438	https://identifiers.org/metanetx.chemical:MNXM29438
m00019s	MetaNetX	MNXM33770	https://identifiers.org/metanetx.chemical:MNXM33770
m00020c	Recon3D	M00020	https://identifiers.org/vmhmetabolite:M00020
m00020m	Recon3D	M00020	https://identifiers.org/vmhmetabolite:M00020
m00020r	Recon3D	M00020	https://identifiers.org/vmhmetabolite:M00020
m00021c	KEGG	C16533	https://identifiers.org/kegg.compound:C16533
m00021c	LipidMaps	LMFA01030405	https://identifiers.org/lipidmaps:LMFA01030405
m00021c	Recon3D	M00021	https://identifiers.org/vmhmetabolite:M00021
m00021c	MetaNetX	MNXM9691	https://identifiers.org/metanetx.chemical:MNXM9691
m00021l	KEGG	C16533	https://identifiers.org/kegg.compound:C16533
m00021l	LipidMaps	LMFA01030405	https://identifiers.org/lipidmaps:LMFA01030405
m00021l	Recon3D	M00021	https://identifiers.org/vmhmetabolite:M00021
m00021l	MetaNetX	MNXM9691	https://identifiers.org/metanetx.chemical:MNXM9691
m00021r	KEGG	C16533	https://identifiers.org/kegg.compound:C16533
m00021r	LipidMaps	LMFA01030405	https://identifiers.org/lipidmaps:LMFA01030405
m00021r	Recon3D	M00021	https://identifiers.org/vmhmetabolite:M00021
m00021r	MetaNetX	MNXM9691	https://identifiers.org/metanetx.chemical:MNXM9691
m00021s	KEGG	C16533	https://identifiers.org/kegg.compound:C16533
m00021s	LipidMaps	LMFA01030405	https://identifiers.org/lipidmaps:LMFA01030405
m00021s	Recon3D	M00021	https://identifiers.org/vmhmetabolite:M00021
m00021s	MetaNetX	MNXM9691	https://identifiers.org/metanetx.chemical:MNXM9691
m00022c	Recon3D	M00022	https://identifiers.org/vmhmetabolite:M00022
m00022c	MetaNetX	MNXM149276	https://identifiers.org/metanetx.chemical:MNXM149276
m00022m	Recon3D	M00022	https://identifiers.org/vmhmetabolite:M00022
m00022m	MetaNetX	MNXM149276	https://identifiers.org/metanetx.chemical:MNXM149276
m00022r	Recon3D	M00022	https://identifiers.org/vmhmetabolite:M00022
m00022r	MetaNetX	MNXM149276	https://identifiers.org/metanetx.chemical:MNXM149276
m00023c	KEGG	C16645	https://identifiers.org/kegg.compound:C16645
m00023c	LipidMaps	LMFA07050037	https://identifiers.org/lipidmaps:LMFA07050037
m00023c	Recon3D	M00023	https://identifiers.org/vmhmetabolite:M00023
m00023c	MetaNetX	MNXM9382	https://identifiers.org/metanetx.chemical:MNXM9382
m00023m	KEGG	C16645	https://identifiers.org/kegg.compound:C16645
m00023m	LipidMaps	LMFA07050037	https://identifiers.org/lipidmaps:LMFA07050037
m00023m	Recon3D	M00023	https://identifiers.org/vmhmetabolite:M00023
m00023m	MetaNetX	MNXM9382	https://identifiers.org/metanetx.chemical:MNXM9382
m00023r	KEGG	C16645	https://identifiers.org/kegg.compound:C16645
m00023r	LipidMaps	LMFA07050037	https://identifiers.org/lipidmaps:LMFA07050037
m00023r	Recon3D	M00023	https://identifiers.org/vmhmetabolite:M00023
m00023r	MetaNetX	MNXM9382	https://identifiers.org/metanetx.chemical:MNXM9382
m00024c	BiGG	nrvnccrn	https://identifiers.org/bigg.metabolite:nrvnccrn
m00024c	Recon3D	nrvnccrn	https://identifiers.org/vmhmetabolite:nrvnccrn
m00024c	MetaNetX	MNXM8942	https://identifiers.org/metanetx.chemical:MNXM8942
m00024r	BiGG	nrvnccrn	https://identifiers.org/bigg.metabolite:nrvnccrn
m00024r	Recon3D	nrvnccrn	https://identifiers.org/vmhmetabolite:nrvnccrn
m00024r	MetaNetX	MNXM8942	https://identifiers.org/metanetx.chemical:MNXM8942
m00025c	BiGG	nrvnccoa	https://identifiers.org/bigg.metabolite:nrvnccoa
m00025c	KEGG	C16532	https://identifiers.org/kegg.compound:C16532
m00025c	PubChem	24892792	https://identifiers.org/pubchem.compound:24892792
m00025c	LipidMaps	LMFA07050058	https://identifiers.org/lipidmaps:LMFA07050058
m00025c	EHMN	CE5159	
m00025c	Recon3D	nrvnccoa	https://identifiers.org/vmhmetabolite:nrvnccoa
m00025c	MetaNetX	MNXM13000	https://identifiers.org/metanetx.chemical:MNXM13000
m00025c	MetaNetX	MNXM5851	https://identifiers.org/metanetx.chemical:MNXM5851
m00025p	BiGG	nrvnccoa	https://identifiers.org/bigg.metabolite:nrvnccoa
m00025p	KEGG	C16532	https://identifiers.org/kegg.compound:C16532
m00025p	PubChem	24892792	https://identifiers.org/pubchem.compound:24892792
m00025p	LipidMaps	LMFA07050058	https://identifiers.org/lipidmaps:LMFA07050058
m00025p	EHMN	CE5159	
m00025p	Recon3D	nrvnccoa	https://identifiers.org/vmhmetabolite:nrvnccoa
m00025p	MetaNetX	MNXM13000	https://identifiers.org/metanetx.chemical:MNXM13000
m00025p	MetaNetX	MNXM5851	https://identifiers.org/metanetx.chemical:MNXM5851
m00025r	BiGG	nrvnccoa	https://identifiers.org/bigg.metabolite:nrvnccoa
m00025r	KEGG	C16532	https://identifiers.org/kegg.compound:C16532
m00025r	PubChem	24892792	https://identifiers.org/pubchem.compound:24892792
m00025r	LipidMaps	LMFA07050058	https://identifiers.org/lipidmaps:LMFA07050058
m00025r	EHMN	CE5159	
m00025r	Recon3D	nrvnccoa	https://identifiers.org/vmhmetabolite:nrvnccoa
m00025r	MetaNetX	MNXM13000	https://identifiers.org/metanetx.chemical:MNXM13000
m00025r	MetaNetX	MNXM5851	https://identifiers.org/metanetx.chemical:MNXM5851
m00026m	EHMN	CE6186	
m00026m	Recon3D	CE6186	https://identifiers.org/vmhmetabolite:CE6186
m00026m	MetaNetX	MNXM33779	https://identifiers.org/metanetx.chemical:MNXM33779
m00026p	EHMN	CE6186	
m00026p	Recon3D	CE6186	https://identifiers.org/vmhmetabolite:CE6186
m00026p	MetaNetX	MNXM33779	https://identifiers.org/metanetx.chemical:MNXM33779
m00027p	PubChem	53481494	https://identifiers.org/pubchem.compound:53481494
m00027p	EHMN	CE6191	
m00027p	Recon3D	CE6191	https://identifiers.org/vmhmetabolite:CE6191
m00027p	MetaNetX	MNXM33780	https://identifiers.org/metanetx.chemical:MNXM33780
m00028c	ChEBI	CHEBI:81563	https://identifiers.org/CHEBI:CHEBI:81563
m00028c	PubChem	16061126	https://identifiers.org/pubchem.compound:16061126
m00028c	EHMN	CE7090	
m00028c	Recon3D	CE7090	https://identifiers.org/vmhmetabolite:CE7090
m00028c	MetaNetX	MNXM33782	https://identifiers.org/metanetx.chemical:MNXM33782
m00029c	ChEBI	CHEBI:81563	https://identifiers.org/CHEBI:CHEBI:81563
m00029c	PubChem	16061126	https://identifiers.org/pubchem.compound:16061126
m00029c	LipidMaps	LMFA03070025	https://identifiers.org/lipidmaps:LMFA03070025
m00029c	EHMN	CE7090	
m00029c	Recon3D	CE7090	https://identifiers.org/vmhmetabolite:CE7090
m00029c	MetaNetX	MNXM33782	https://identifiers.org/metanetx.chemical:MNXM33782
m00030c	KEGG	C19559	https://identifiers.org/kegg.compound:C19559
m00030c	Recon3D	M00030	https://identifiers.org/vmhmetabolite:M00030
m00030c	MetaNetX	MNXM13488	https://identifiers.org/metanetx.chemical:MNXM13488
m00031c	KEGG	C14791	https://identifiers.org/kegg.compound:C14791
m00031c	Recon3D	M00031	https://identifiers.org/vmhmetabolite:M00031
m00031c	MetaNetX	MNXM6499	https://identifiers.org/metanetx.chemical:MNXM6499
m00032c	BiGG	onpthl	https://identifiers.org/bigg.metabolite:onpthl
m00032c	KEGG	C14786	https://identifiers.org/kegg.compound:C14786
m00032c	ChEBI	CHEBI:33998	https://identifiers.org/CHEBI:CHEBI:33998
m00032c	PubChem	108063	https://identifiers.org/pubchem.compound:108063
m00032c	Recon3D	onpthl	https://identifiers.org/vmhmetabolite:onpthl
m00032c	MetaNetX	MNXM12425	https://identifiers.org/metanetx.chemical:MNXM12425
m00032c	MetaNetX	MNXM3390	https://identifiers.org/metanetx.chemical:MNXM3390
m00032s	BiGG	onpthl	https://identifiers.org/bigg.metabolite:onpthl
m00032s	KEGG	C14786	https://identifiers.org/kegg.compound:C14786
m00032s	ChEBI	CHEBI:33998	https://identifiers.org/CHEBI:CHEBI:33998
m00032s	PubChem	108063	https://identifiers.org/pubchem.compound:108063
m00032s	Recon3D	onpthl	https://identifiers.org/vmhmetabolite:onpthl
m00032s	MetaNetX	MNXM12425	https://identifiers.org/metanetx.chemical:MNXM12425
m00032s	MetaNetX	MNXM3390	https://identifiers.org/metanetx.chemical:MNXM3390
m00033c	KEGG	C14792	https://identifiers.org/kegg.compound:C14792
m00033c	Recon3D	M00033	https://identifiers.org/vmhmetabolite:M00033
m00033c	MetaNetX	MNXM6503	https://identifiers.org/metanetx.chemical:MNXM6503
m00034c	KEGG	C14787	https://identifiers.org/kegg.compound:C14787
m00034c	Recon3D	M00034	https://identifiers.org/vmhmetabolite:M00034
m00034c	MetaNetX	MNXM2885	https://identifiers.org/metanetx.chemical:MNXM2885
m00035c	BiGG	2425dhvitd3	https://identifiers.org/bigg.metabolite:2425dhvitd3
m00035c	KEGG	C07712	https://identifiers.org/kegg.compound:C07712
m00035c	ChEBI	CHEBI:28818	https://identifiers.org/CHEBI:CHEBI:28818
m00035c	LipidMaps	LMST03020273	https://identifiers.org/lipidmaps:LMST03020273
m00035c	Recon3D	2425dhvitd3	https://identifiers.org/vmhmetabolite:2425dhvitd3
m00035c	MetaNetX	MNXM6763	https://identifiers.org/metanetx.chemical:MNXM6763
m00035m	BiGG	2425dhvitd3	https://identifiers.org/bigg.metabolite:2425dhvitd3
m00035m	KEGG	C07712	https://identifiers.org/kegg.compound:C07712
m00035m	ChEBI	CHEBI:28818	https://identifiers.org/CHEBI:CHEBI:28818
m00035m	LipidMaps	LMST03020273	https://identifiers.org/lipidmaps:LMST03020273
m00035m	Recon3D	2425dhvitd3	https://identifiers.org/vmhmetabolite:2425dhvitd3
m00035m	MetaNetX	MNXM6763	https://identifiers.org/metanetx.chemical:MNXM6763
m00035s	BiGG	2425dhvitd3	https://identifiers.org/bigg.metabolite:2425dhvitd3
m00035s	KEGG	C07712	https://identifiers.org/kegg.compound:C07712
m00035s	ChEBI	CHEBI:28818	https://identifiers.org/CHEBI:CHEBI:28818
m00035s	LipidMaps	LMST03020273	https://identifiers.org/lipidmaps:LMST03020273
m00035s	Recon3D	2425dhvitd3	https://identifiers.org/vmhmetabolite:2425dhvitd3
m00035s	MetaNetX	MNXM6763	https://identifiers.org/metanetx.chemical:MNXM6763
m00036m	KEGG	C05450	https://identifiers.org/kegg.compound:C05450
m00036m	ChEBI	CHEBI:52050	https://identifiers.org/CHEBI:CHEBI:52050
m00036m	PubChem	46224537	https://identifiers.org/pubchem.compound:46224537
m00036m	EHMN	CE5168	
m00036m	Recon3D	HC01459	https://identifiers.org/vmhmetabolite:HC01459
